transcripts mean_cts_scaled time value ens_gene ext_gene
65875 ENSMUST00000221317.1 -0.772556063940357 e7.5 2 ENSMUSG00000034574 Daam1
65876 ENSMUST00000221317.1 0.0496055779212505 e8.5 2 ENSMUSG00000034574 Daam1
65877 ENSMUST00000221317.1 0.713029370434856 e9.5 2 ENSMUSG00000034574 Daam1
65878 ENSMUST00000221329.1 -0.5120811789305 e7.5 2 ENSMUSG00000028389 Zfp37
65879 ENSMUST00000221329.1 0.396376740591455 e8.5 2 ENSMUSG00000028389 Zfp37
65880 ENSMUST00000221329.1 0.036429090220754 e9.5 2 ENSMUSG00000028389 Zfp37
65905 ENSMUST00000221459.1 -1.06010915358267 e7.5 2 ENSMUSG00000007411 Mark3
65906 ENSMUST00000221459.1 -0.0720210250099449 e8.5 2 ENSMUSG00000007411 Mark3
65907 ENSMUST00000221459.1 1.1465343835946 e9.5 2 ENSMUSG00000007411 Mark3
65926 ENSMUST00000221536.1 -0.772653891740184 e7.5 2 ENSMUSG00000016477 E2f3
65927 ENSMUST00000221536.1 0.213652744261448 e8.5 2 ENSMUSG00000016477 E2f3
65928 ENSMUST00000221536.1 0.516270598626447 e9.5 2 ENSMUSG00000016477 E2f3
65932 ENSMUST00000221556.1 -0.523141786692574 e7.5 2 ENSMUSG00000021113 Snapc1
65933 ENSMUST00000221556.1 -0.202039567908173 e8.5 2 ENSMUSG00000021113 Snapc1
65934 ENSMUST00000221556.1 0.765589268182382 e9.5 2 ENSMUSG00000021113 Snapc1
65944 ENSMUST00000221612.1 -0.898207980722216 e7.5 2 ENSMUSG00000079092 Prl2c2
65945 ENSMUST00000221612.1 0.472940609411198 e8.5 2 ENSMUSG00000079092 Prl2c2
65946 ENSMUST00000221612.1 0.330679249428778 e9.5 2 ENSMUSG00000079092 Prl2c2
65953 ENSMUST00000221628.1 -1.12122817270276 e7.5 2 ENSMUSG00000021096 Ppm1a
65954 ENSMUST00000221628.1 0.200732920893228 e8.5 2 ENSMUSG00000021096 Ppm1a
65955 ENSMUST00000221628.1 0.880348667630887 e9.5 2 ENSMUSG00000021096 Ppm1a
65971 ENSMUST00000221715.1 -1.14859917539071 e7.5 2 ENSMUSG00000017843 Ppp2r5c
65972 ENSMUST00000221715.1 0.428942645433786 e8.5 2 ENSMUSG00000017843 Ppp2r5c
65973 ENSMUST00000221715.1 0.633868000870172 e9.5 2 ENSMUSG00000017843 Ppp2r5c
65980 ENSMUST00000221753.1 -0.305246803726345 e7.5 2 ENSMUSG00000007411 Mark3
65981 ENSMUST00000221753.1 0.00972926429866225 e8.5 2 ENSMUSG00000007411 Mark3
65982 ENSMUST00000221753.1 0.293571686567951 e9.5 2 ENSMUSG00000007411 Mark3
65992 ENSMUST00000221833.1 -0.564606705137086 e7.5 2 ENSMUSG00000114046 Snapc1l
65993 ENSMUST00000221833.1 -0.132914748723303 e8.5 2 ENSMUSG00000114046 Snapc1l
65994 ENSMUST00000221833.1 0.72410440360505 e9.5 2 ENSMUSG00000114046 Snapc1l
66007 ENSMUST00000221970.1 -0.741292731999037 e7.5 2 ENSMUSG00000042029 Ncapg2
66008 ENSMUST00000221970.1 0.558993348762928 e8.5 2 ENSMUSG00000042029 Ncapg2
66009 ENSMUST00000221970.1 0.0705007134835233 e9.5 2 ENSMUSG00000042029 Ncapg2
66043 ENSMUST00000222123.1 -0.460352692035256 e7.5 2 ENSMUSG00000034427 Myo15b
66044 ENSMUST00000222123.1 -0.0907460452258295 e8.5 2 ENSMUSG00000034427 Myo15b
66045 ENSMUST00000222123.1 0.569247946306251 e9.5 2 ENSMUSG00000034427 Myo15b
66046 ENSMUST00000222139.1 -0.928672716033071 e7.5 2 ENSMUSG00000056457 Prl2c3
66047 ENSMUST00000222139.1 0.137910331919018 e8.5 2 ENSMUSG00000056457 Prl2c3
66048 ENSMUST00000222139.1 0.763180317730249 e9.5 2 ENSMUSG00000056457 Prl2c3
66052 ENSMUST00000222185.1 -1.0130075216188 e7.5 2 ENSMUSG00000041992 Rapgef5
66053 ENSMUST00000222185.1 0.243688532782677 e8.5 2 ENSMUSG00000041992 Rapgef5
66054 ENSMUST00000222185.1 0.720581282279585 e9.5 2 ENSMUSG00000041992 Rapgef5
66064 ENSMUST00000222213.1 -0.581410780037528 e7.5 2 ENSMUSG00000034152 Exoc3
66065 ENSMUST00000222213.1 0.368070872518836 e8.5 2 ENSMUSG00000034152 Exoc3
66066 ENSMUST00000222213.1 0.139725733014925 e9.5 2 ENSMUSG00000034152 Exoc3
66076 ENSMUST00000222276.1 -0.174720494905622 e7.5 2 ENSMUSG00000017843 Ppp2r5c
66077 ENSMUST00000222276.1 -0.581132579099442 e8.5 2 ENSMUSG00000017843 Ppp2r5c
66078 ENSMUST00000222276.1 0.872079589824952 e9.5 2 ENSMUSG00000017843 Ppp2r5c
66079 ENSMUST00000222280.1 -0.971136743261668 e7.5 2 ENSMUSG00000048264 Dip2c
66080 ENSMUST00000222280.1 0.329035056032198 e8.5 2 ENSMUSG00000048264 Dip2c
66081 ENSMUST00000222280.1 0.576294676023031 e9.5 2 ENSMUSG00000048264 Dip2c
66082 ENSMUST00000222284.1 -0.947878364645438 e7.5 2 ENSMUSG00000044715 Gskip
66083 ENSMUST00000222284.1 -0.157124242792157 e8.5 2 ENSMUSG00000044715 Gskip
66084 ENSMUST00000222284.1 1.13642745599603 e9.5 2 ENSMUSG00000044715 Gskip
66103 ENSMUST00000222399.1 -0.597794920943397 e7.5 2 ENSMUSG00000057649 Brd9
66104 ENSMUST00000222399.1 0.209449992670315 e8.5 2 ENSMUSG00000057649 Brd9
66105 ENSMUST00000222399.1 0.346454929739019 e9.5 2 ENSMUSG00000057649 Brd9
66112 ENSMUST00000222435.1 -0.932116241318476 e7.5 2 ENSMUSG00000062382 Ftl1-ps1
66113 ENSMUST00000222435.1 -0.0498650608857812 e8.5 2 ENSMUSG00000062382 Ftl1-ps1
66114 ENSMUST00000222435.1 0.991954314381413 e9.5 2 ENSMUSG00000062382 Ftl1-ps1
66169 ENSMUST00000222587.1 -0.636701290624713 e7.5 2 ENSMUSG00000021186 Fbln5
66170 ENSMUST00000222587.1 -0.430339029564597 e8.5 2 ENSMUSG00000021186 Fbln5
66171 ENSMUST00000222587.1 1.15310812610223 e9.5 2 ENSMUSG00000021186 Fbln5
66175 ENSMUST00000222606.1 -0.266092587383897 e7.5 2 ENSMUSG00000042472 Zfp410
66176 ENSMUST00000222606.1 -0.227720372916986 e8.5 2 ENSMUSG00000042472 Zfp410
66177 ENSMUST00000222606.1 0.539357034884279 e9.5 2 ENSMUSG00000042472 Zfp410
66178 ENSMUST00000222617.1 -0.0883288198877773 e7.5 2 ENSMUSG00000011179 Odc1
66179 ENSMUST00000222617.1 -0.341976696693339 e8.5 2 ENSMUSG00000011179 Odc1
66180 ENSMUST00000222617.1 0.498700855919784 e9.5 2 ENSMUSG00000011179 Odc1
66184 ENSMUST00000222634.1 -1.04185084208231 e7.5 2 ENSMUSG00000034126 Pomt2
66185 ENSMUST00000222634.1 0.0980405702653919 e8.5 2 ENSMUSG00000034126 Pomt2
66186 ENSMUST00000222634.1 0.924202157763835 e9.5 2 ENSMUSG00000034126 Pomt2
66202 ENSMUST00000222714.1 -0.442338416307597 e7.5 2 ENSMUSG00000042700 Sipa1l1
66203 ENSMUST00000222714.1 -0.520152496685057 e8.5 2 ENSMUSG00000042700 Sipa1l1
66204 ENSMUST00000222714.1 1.06652141232967 e9.5 2 ENSMUSG00000042700 Sipa1l1
66211 ENSMUST00000222744.1 -0.404555515209327 e7.5 2 ENSMUSG00000021192 Golga5
66212 ENSMUST00000222744.1 -0.173593287209096 e8.5 2 ENSMUSG00000021192 Golga5
66213 ENSMUST00000222744.1 0.612867459860243 e9.5 2 ENSMUSG00000021192 Golga5
66226 ENSMUST00000222800.1 -1.01630695576936 e7.5 2 ENSMUSG00000041297 Cdk13
66227 ENSMUST00000222800.1 0.435430940066079 e8.5 2 ENSMUSG00000041297 Cdk13
66228 ENSMUST00000222800.1 0.493789827690068 e9.5 2 ENSMUSG00000041297 Cdk13
66229 ENSMUST00000222805.1 -0.768068078712683 e7.5 2 ENSMUSG00000057531 Dtnbp1
66230 ENSMUST00000222805.1 -0.269097952379002 e8.5 2 ENSMUSG00000057531 Dtnbp1
66231 ENSMUST00000222805.1 1.09098562156749 e9.5 2 ENSMUSG00000057531 Dtnbp1
66241 ENSMUST00000222869.1 -0.59605869916358 e7.5 2 ENSMUSG00000003062 Stard3nl
66242 ENSMUST00000222869.1 0.536128564949126 e8.5 2 ENSMUSG00000003062 Stard3nl
66243 ENSMUST00000222869.1 -0.0472955787753705 e9.5 2 ENSMUSG00000003062 Stard3nl
66253 ENSMUST00000222892.1 -0.430573716339444 e7.5 2 ENSMUSG00000001542 Ell2
66254 ENSMUST00000222892.1 -0.3319629692035 e8.5 2 ENSMUSG00000001542 Ell2
66255 ENSMUST00000222892.1 0.828929279383644 e9.5 2 ENSMUSG00000001542 Ell2
66259 ENSMUST00000222897.1 -0.888929754856213 e7.5 2 ENSMUSG00000021280 Exoc3l4
66260 ENSMUST00000222897.1 -0.163614688088958 e8.5 2 ENSMUSG00000021280 Exoc3l4
66261 ENSMUST00000222897.1 1.08526738056296 e9.5 2 ENSMUSG00000021280 Exoc3l4
66265 ENSMUST00000222929.1 -0.763059075597022 e7.5 2 ENSMUSG00000021458 Aopep
66266 ENSMUST00000222929.1 -0.355692299732813 e8.5 2 ENSMUSG00000021458 Aopep
66267 ENSMUST00000222929.1 1.1898898352764 e9.5 2 ENSMUSG00000021458 Aopep
66274 ENSMUST00000222958.1 -0.263513971379495 e7.5 2 ENSMUSG00000021306 Gpr137b
66275 ENSMUST00000222958.1 -0.466287386522632 e8.5 2 ENSMUSG00000021306 Gpr137b
66276 ENSMUST00000222958.1 0.823058835206653 e9.5 2 ENSMUSG00000021306 Gpr137b
66286 ENSMUST00000223020.1 -0.369154452469277 e7.5 2 ENSMUSG00000033530 Ttc7b
66287 ENSMUST00000223020.1 0.429402726739271 e8.5 2 ENSMUSG00000033530 Ttc7b
66288 ENSMUST00000223020.1 -0.146128819617848 e9.5 2 ENSMUSG00000033530 Ttc7b
66298 ENSMUST00000223060.1 -0.67477775403244 e7.5 2 ENSMUSG00000021608 Lpcat1
66299 ENSMUST00000223060.1 0.449821247410392 e8.5 2 ENSMUSG00000021608 Lpcat1
66300 ENSMUST00000223060.1 0.13499225713997 e9.5 2 ENSMUSG00000021608 Lpcat1
66301 ENSMUST00000223061.1 -0.521540776082949 e7.5 2 ENSMUSG00000020589 Fam49a
66302 ENSMUST00000223061.1 0.120969288710894 e8.5 2 ENSMUSG00000020589 Fam49a
66303 ENSMUST00000223061.1 0.376377629629876 e9.5 2 ENSMUSG00000020589 Fam49a
66310 ENSMUST00000223093.1 -0.490892694241806 e7.5 2 ENSMUSG00000021306 Gpr137b
66311 ENSMUST00000223093.1 -0.682212090771196 e8.5 2 ENSMUSG00000021306 Gpr137b
66312 ENSMUST00000223093.1 1.30954720316724 e9.5 2 ENSMUSG00000021306 Gpr137b
66316 ENSMUST00000223101.1 0.239789698878166 e7.5 2 ENSMUSG00000034617 Mtrr
66317 ENSMUST00000223101.1 0.420399809816561 e8.5 2 ENSMUSG00000034617 Mtrr
66318 ENSMUST00000223101.1 -0.74426947065804 e9.5 2 ENSMUSG00000034617 Mtrr
66328 ENSMUST00000223126.1 -0.0991034120512714 e7.5 2 ENSMUSG00000021585 Cast
66329 ENSMUST00000223126.1 -0.46151481502059 e8.5 2 ENSMUSG00000021585 Cast
66330 ENSMUST00000223126.1 0.65292119007598 e9.5 2 ENSMUSG00000021585 Cast
66337 ENSMUST00000223147.1 -1.00376581056863 e7.5 2 ENSMUSG00000008859 Rala
66338 ENSMUST00000223147.1 0.12139102297027 e8.5 2 ENSMUSG00000008859 Rala
66339 ENSMUST00000223147.1 0.85809658300431 e9.5 2 ENSMUSG00000008859 Rala
66340 ENSMUST00000223166.1 -0.808926803916238 e7.5 2 ENSMUSG00000035614 Togaram1
66341 ENSMUST00000223166.1 0.117130479999158 e8.5 2 ENSMUSG00000035614 Togaram1
66342 ENSMUST00000223166.1 0.668370227917249 e9.5 2 ENSMUSG00000035614 Togaram1
66358 ENSMUST00000223220.1 -0.971635062299136 e7.5 2 ENSMUSG00000004791 Pgf
66359 ENSMUST00000223220.1 0.196383161107635 e8.5 2 ENSMUSG00000004791 Pgf
66360 ENSMUST00000223220.1 0.735975268969974 e9.5 2 ENSMUSG00000004791 Pgf
66379 ENSMUST00000223268.1 -1.1285702531409 e7.5 2 ENSMUSG00000116207 Nnt
66380 ENSMUST00000223268.1 0.439092418666597 e8.5 2 ENSMUSG00000116207 Nnt
66381 ENSMUST00000223268.1 0.601659350740979 e9.5 2 ENSMUSG00000116207 Nnt
66385 ENSMUST00000223291.1 -0.928679626163633 e7.5 2 ENSMUSG00000021222 Dcaf4
66386 ENSMUST00000223291.1 0.0929930870565027 e8.5 2 ENSMUSG00000021222 Dcaf4
66387 ENSMUST00000223291.1 0.817087921695829 e9.5 2 ENSMUSG00000021222 Dcaf4
66391 ENSMUST00000223309.1 -0.656185790358134 e7.5 2 ENSMUSG00000021585 Cast
66392 ENSMUST00000223309.1 0.360753781684301 e8.5 2 ENSMUSG00000021585 Cast
66393 ENSMUST00000223309.1 0.223281252336974 e9.5 2 ENSMUSG00000021585 Cast
66403 ENSMUST00000223344.2 -0.687424299102712 e7.5 2 ENSMUSG00000034575 Tent4a
66404 ENSMUST00000223344.2 -0.00828064591451286 e8.5 2 ENSMUSG00000034575 Tent4a
66405 ENSMUST00000223344.2 0.697361074200127 e9.5 2 ENSMUSG00000034575 Tent4a
66409 ENSMUST00000223361.1 -0.299358230892219 e7.5 2 ENSMUSG00000003269 Cyth2
66410 ENSMUST00000223361.1 -0.491624989163914 e8.5 2 ENSMUSG00000003269 Cyth2
66411 ENSMUST00000223361.1 0.889308217888915 e9.5 2 ENSMUSG00000003269 Cyth2
66427 ENSMUST00000223451.1 -0.721266728836748 e7.5 2 ENSMUSG00000021012 Zc3h14
66428 ENSMUST00000223451.1 0.064685989934351 e8.5 2 ENSMUSG00000021012 Zc3h14
66429 ENSMUST00000223451.1 0.643643540915527 e9.5 2 ENSMUSG00000021012 Zc3h14
66448 ENSMUST00000223535.1 -0.617322510049853 e7.5 2 ENSMUSG00000001542 Ell2
66449 ENSMUST00000223535.1 -0.0999002128347402 e8.5 2 ENSMUSG00000001542 Ell2
66450 ENSMUST00000223535.1 0.737202765451541 e9.5 2 ENSMUSG00000001542 Ell2
66469 ENSMUST00000223585.1 -0.896752615702287 e7.5 2 ENSMUSG00000035161 Ints6
66470 ENSMUST00000223585.1 -0.266327609413302 e8.5 2 ENSMUSG00000035161 Ints6
66471 ENSMUST00000223585.1 1.21634574699825 e9.5 2 ENSMUSG00000035161 Ints6
66487 ENSMUST00000223679.1 -0.259843996675604 e7.5 2 ENSMUSG00000039308 Ndst2
66488 ENSMUST00000223679.1 -0.16614175713208 e8.5 2 ENSMUSG00000039308 Ndst2
66489 ENSMUST00000223679.1 0.4592141052341 e9.5 2 ENSMUSG00000039308 Ndst2
66499 ENSMUST00000223698.1 -0.326606256917204 e7.5 2 ENSMUSG00000062705 Tpbpb
66500 ENSMUST00000223698.1 -0.310304536092003 e8.5 2 ENSMUSG00000062705 Tpbpb
66501 ENSMUST00000223698.1 0.698971700227608 e9.5 2 ENSMUSG00000062705 Tpbpb
66532 ENSMUST00000223796.1 -0.49179775135522 e7.5 2 ENSMUSG00000021420 Fars2
66533 ENSMUST00000223796.1 0.254922802870553 e8.5 2 ENSMUSG00000021420 Fars2
66534 ENSMUST00000223796.1 0.185890387910557 e9.5 2 ENSMUSG00000021420 Fars2
66547 ENSMUST00000223840.1 -0.462237328880389 e7.5 2 ENSMUSG00000021819 Zswim8
66548 ENSMUST00000223840.1 -0.118687788104498 e8.5 2 ENSMUSG00000021819 Zswim8
66549 ENSMUST00000223840.1 0.604662674605787 e9.5 2 ENSMUSG00000021819 Zswim8
66577 ENSMUST00000223958.1 -0.496687637690381 e7.5 2 ENSMUSG00000062201 Prl3d3
66578 ENSMUST00000223958.1 0.297080114850722 e8.5 2 ENSMUSG00000062201 Prl3d3
66579 ENSMUST00000223958.1 0.140191499869514 e9.5 2 ENSMUSG00000062201 Prl3d3
66580 ENSMUST00000223978.1 -0.563883356331095 e7.5 2 ENSMUSG00000062705 Tpbpb
66581 ENSMUST00000223978.1 -0.334265018763233 e8.5 2 ENSMUSG00000062705 Tpbpb
66582 ENSMUST00000223978.1 0.965001378846974 e9.5 2 ENSMUSG00000062705 Tpbpb
66583 ENSMUST00000223982.1 -0.986001474130813 e7.5 2 ENSMUSG00000033278 Ptprm
66584 ENSMUST00000223982.1 -0.115255298780305 e8.5 2 ENSMUSG00000033278 Ptprm
66585 ENSMUST00000223982.1 1.12430783266718 e9.5 2 ENSMUSG00000033278 Ptprm
66598 ENSMUST00000223999.1 -0.619343642249007 e7.5 2 ENSMUSG00000025290 Rps24
66599 ENSMUST00000223999.1 0.0121685905443574 e8.5 2 ENSMUSG00000025290 Rps24
66600 ENSMUST00000223999.1 0.604741333595778 e9.5 2 ENSMUSG00000025290 Rps24
66604 ENSMUST00000224026.1 -0.740138488547326 e7.5 2 ENSMUSG00000021348 Prl7d1
66605 ENSMUST00000224026.1 -0.296746221873913 e8.5 2 ENSMUSG00000021348 Prl7d1
66606 ENSMUST00000224026.1 1.09623395479602 e9.5 2 ENSMUSG00000021348 Prl7d1
66610 ENSMUST00000224047.1 0.723807176812908 e7.5 2 ENSMUSG00000024561 Mbd1
66611 ENSMUST00000224047.1 -0.778760330872173 e8.5 2 ENSMUSG00000024561 Mbd1
66612 ENSMUST00000224047.1 0.210705220233698 e9.5 2 ENSMUSG00000024561 Mbd1
66619 ENSMUST00000224062.1 -0.436280705109077 e7.5 2 ENSMUSG00000021374 Nup153
66620 ENSMUST00000224062.1 0.530549531056785 e8.5 2 ENSMUSG00000021374 Nup153
66621 ENSMUST00000224062.1 -0.200378732159065 e9.5 2 ENSMUSG00000021374 Nup153
66628 ENSMUST00000224097.1 -0.678581719832719 e7.5 2 ENSMUSG00000036368 Rmdn2
66629 ENSMUST00000224097.1 0.184912234004345 e8.5 2 ENSMUSG00000036368 Rmdn2
66630 ENSMUST00000224097.1 0.456687039027504 e9.5 2 ENSMUSG00000036368 Rmdn2
66631 ENSMUST00000224111.1 -0.495124150562615 e7.5 2 ENSMUSG00000040818 Dennd6a
66632 ENSMUST00000224111.1 0.431041794517146 e8.5 2 ENSMUSG00000040818 Dennd6a
66633 ENSMUST00000224111.1 -0.0221260028579598 e9.5 2 ENSMUSG00000040818 Dennd6a
66655 ENSMUST00000224209.1 -0.0212752325276927 e7.5 2 ENSMUSG00000037824 Tspan14
66656 ENSMUST00000224209.1 -0.16792152073372 e8.5 2 ENSMUSG00000037824 Tspan14
66657 ENSMUST00000224209.1 0.222781057408156 e9.5 2 ENSMUSG00000037824 Tspan14
66658 ENSMUST00000224224.1 -0.607522150570327 e7.5 2 ENSMUSG00000055298 Ctsj
66659 ENSMUST00000224224.1 -0.534863251219522 e8.5 2 ENSMUSG00000055298 Ctsj
66660 ENSMUST00000224224.1 1.24935805203375 e9.5 2 ENSMUSG00000055298 Ctsj
66664 ENSMUST00000224241.1 -0.211115527546925 e7.5 2 ENSMUSG00000021420 Fars2
66665 ENSMUST00000224241.1 -0.213117694947137 e8.5 2 ENSMUSG00000021420 Fars2
66666 ENSMUST00000224241.1 0.466856761483489 e9.5 2 ENSMUSG00000021420 Fars2
66673 ENSMUST00000224248.1 -1.10632897519018 e7.5 2 ENSMUSG00000040818 Dennd6a
66674 ENSMUST00000224248.1 0.232725049885389 e8.5 2 ENSMUSG00000040818 Dennd6a
66675 ENSMUST00000224248.1 0.827058915327714 e9.5 2 ENSMUSG00000040818 Dennd6a
66676 ENSMUST00000224249.1 -0.368869620110281 e7.5 2 ENSMUSG00000021495 Fam193b
66677 ENSMUST00000224249.1 0.124327863534282 e8.5 2 ENSMUSG00000021495 Fam193b
66678 ENSMUST00000224249.1 0.219676183869142 e9.5 2 ENSMUSG00000021495 Fam193b
66682 ENSMUST00000224263.1 -0.40540663612496 e7.5 2 ENSMUSG00000021806 Nid2
66683 ENSMUST00000224263.1 -0.504686260640246 e8.5 2 ENSMUSG00000021806 Nid2
66684 ENSMUST00000224263.1 1.01103014889325 e9.5 2 ENSMUSG00000021806 Nid2
66691 ENSMUST00000224282.1 -0.810226028825646 e7.5 2 ENSMUSG00000023132 Gzma
66692 ENSMUST00000224282.1 0.200279000577099 e8.5 2 ENSMUSG00000023132 Gzma
66693 ENSMUST00000224282.1 0.569891228133127 e9.5 2 ENSMUSG00000023132 Gzma
66697 ENSMUST00000224300.1 -0.292221895516608 e7.5 2 ENSMUSG00000035840 Lysmd3
66698 ENSMUST00000224300.1 -0.117833660991311 e8.5 2 ENSMUSG00000035840 Lysmd3
66699 ENSMUST00000224300.1 0.433622288706182 e9.5 2 ENSMUSG00000035840 Lysmd3
66700 ENSMUST00000224311.1 -0.231410678898271 e7.5 2 ENSMUSG00000021809 Nudt13
66701 ENSMUST00000224311.1 -0.641547753263039 e8.5 2 ENSMUSG00000021809 Nudt13
66702 ENSMUST00000224311.1 1.00126798281392 e9.5 2 ENSMUSG00000021809 Nudt13
66706 ENSMUST00000224328.1 -0.468626838684871 e7.5 2 ENSMUSG00000024395 Lims2
66707 ENSMUST00000224328.1 -0.547386186652977 e8.5 2 ENSMUSG00000024395 Lims2
66708 ENSMUST00000224328.1 1.12549026266844 e9.5 2 ENSMUSG00000024395 Lims2
66730 ENSMUST00000224420.1 -0.324344316297854 e7.5 2 ENSMUSG00000035840 Lysmd3
66731 ENSMUST00000224420.1 0.265423162781047 e8.5 2 ENSMUSG00000035840 Lysmd3
66732 ENSMUST00000224420.1 0.0058365209605981 e9.5 2 ENSMUSG00000035840 Lysmd3
66733 ENSMUST00000224464.1 -0.846340519119529 e7.5 2 ENSMUSG00000042167 Tent2
66734 ENSMUST00000224464.1 0.351523936481259 e8.5 2 ENSMUSG00000042167 Tent2
66735 ENSMUST00000224464.1 0.424511795342019 e9.5 2 ENSMUSG00000042167 Tent2
66736 ENSMUST00000224467.2 -0.91167574963979 e7.5 2 ENSMUSG00000034391 Fbxo15
66737 ENSMUST00000224467.2 -0.00765436825394423 e8.5 2 ENSMUSG00000034391 Fbxo15
66738 ENSMUST00000224467.2 0.920860991544524 e9.5 2 ENSMUSG00000034391 Fbxo15
66760 ENSMUST00000224503.1 -1.04906995203023 e7.5 2 ENSMUSG00000060012 Kif13b
66761 ENSMUST00000224503.1 -0.135175698929163 e8.5 2 ENSMUSG00000060012 Kif13b
66762 ENSMUST00000224503.1 1.21128079074522 e9.5 2 ENSMUSG00000060012 Kif13b
66787 ENSMUST00000224611.1 -0.465425034908974 e7.5 2 ENSMUSG00000021420 Fars2
66788 ENSMUST00000224611.1 0.12074650444541 e8.5 2 ENSMUSG00000021420 Fars2
66789 ENSMUST00000224611.1 0.320529229574482 e9.5 2 ENSMUSG00000021420 Fars2
66796 ENSMUST00000224625.1 -1.28042334106234 e7.5 2 ENSMUSG00000021273 Fdft1
66797 ENSMUST00000224625.1 0.44520685112594 e8.5 2 ENSMUSG00000021273 Fdft1
66798 ENSMUST00000224625.1 0.746175119711215 e9.5 2 ENSMUSG00000021273 Fdft1
66808 ENSMUST00000224653.1 -0.263771058928719 e7.5 2 ENSMUSG00000074886 Grk6
66809 ENSMUST00000224653.1 -0.257323309479192 e8.5 2 ENSMUSG00000074886 Grk6
66810 ENSMUST00000224653.1 0.572559030303749 e9.5 2 ENSMUSG00000074886 Grk6
66811 ENSMUST00000224656.1 -0.885727776328888 e7.5 2 ENSMUSG00000021785 Ngly1
66812 ENSMUST00000224656.1 -0.0699798668099104 e8.5 2 ENSMUSG00000021785 Ngly1
66813 ENSMUST00000224656.1 0.96970361650078 e9.5 2 ENSMUSG00000021785 Ngly1
66817 ENSMUST00000224679.1 -1.35661306545075 e7.5 2 ENSMUSG00000024805 Pcgf5
66818 ENSMUST00000224679.1 0.449951439036997 e8.5 2 ENSMUSG00000024805 Pcgf5
66819 ENSMUST00000224679.1 0.816671338606355 e9.5 2 ENSMUSG00000024805 Pcgf5
66823 ENSMUST00000224698.1 -0.192815081733009 e7.5 2 ENSMUSG00000022040 Ephx2
66824 ENSMUST00000224698.1 -0.450700460592842 e8.5 2 ENSMUSG00000022040 Ephx2
66825 ENSMUST00000224698.1 0.733655634444419 e9.5 2 ENSMUSG00000022040 Ephx2
66835 ENSMUST00000224726.2 -0.71092792632483 e7.5 2 ENSMUSG00000024892 Pcx
66836 ENSMUST00000224726.2 0.264731739017222 e8.5 2 ENSMUSG00000024892 Pcx
66837 ENSMUST00000224726.2 0.393249839504164 e9.5 2 ENSMUSG00000024892 Pcx
66853 ENSMUST00000224769.1 -1.20991739184684 e7.5 2 ENSMUSG00000041028 Ghitm
66854 ENSMUST00000224769.1 0.492169707905463 e8.5 2 ENSMUSG00000041028 Ghitm
66855 ENSMUST00000224769.1 0.619313742360286 e9.5 2 ENSMUSG00000041028 Ghitm
66871 ENSMUST00000224830.1 -0.94839014289707 e7.5 2 ENSMUSG00000024780 Cdc37l1
66872 ENSMUST00000224830.1 0.322803781967718 e8.5 2 ENSMUSG00000024780 Cdc37l1
66873 ENSMUST00000224830.1 0.561025604535808 e9.5 2 ENSMUSG00000024780 Cdc37l1
66874 ENSMUST00000224852.1 0.086224670620495 e7.5 2 ENSMUSG00000006488 Prl7a1
66875 ENSMUST00000224852.1 -0.474257595080836 e8.5 2 ENSMUSG00000006488 Prl7a1
66876 ENSMUST00000224852.1 0.482884443476508 e9.5 2 ENSMUSG00000006488 Prl7a1
66883 ENSMUST00000224892.1 -0.279371602898017 e7.5 2 ENSMUSG00000037315 Jade3
66884 ENSMUST00000224892.1 -0.478239251884024 e8.5 2 ENSMUSG00000037315 Jade3
66885 ENSMUST00000224892.1 0.853258705158846 e9.5 2 ENSMUSG00000037315 Jade3
66901 ENSMUST00000224918.1 -1.17789862007351 e7.5 2 ENSMUSG00000021488 Nsd1
66902 ENSMUST00000224918.1 0.80595107651515 e8.5 2 ENSMUSG00000021488 Nsd1
66903 ENSMUST00000224918.1 0.210757328255332 e9.5 2 ENSMUSG00000021488 Nsd1
66928 ENSMUST00000224981.1 -0.613157748917617 e7.5 2 ENSMUSG00000021895 Arhgef3
66929 ENSMUST00000224981.1 -0.468621178414648 e8.5 2 ENSMUSG00000021895 Arhgef3
66930 ENSMUST00000224981.1 1.17550316301519 e9.5 2 ENSMUSG00000021895 Arhgef3
66964 ENSMUST00000225089.1 -0.581390804125575 e7.5 2 ENSMUSG00000038891 Prl3b1
66965 ENSMUST00000225089.1 -0.517411030047446 e8.5 2 ENSMUSG00000038891 Prl3b1
66966 ENSMUST00000225089.1 1.20228404018251 e9.5 2 ENSMUSG00000038891 Prl3b1
66970 ENSMUST00000225108.1 -0.560048597018145 e7.5 2 ENSMUSG00000039367 Sec24c
66971 ENSMUST00000225108.1 -0.0285568859089424 e8.5 2 ENSMUSG00000039367 Sec24c
66972 ENSMUST00000225108.1 0.594316860108876 e9.5 2 ENSMUSG00000039367 Sec24c
66985 ENSMUST00000225148.1 -0.220640613872349 e7.5 2 ENSMUSG00000025006 Sorbs1
66986 ENSMUST00000225148.1 -0.529162787807018 e8.5 2 ENSMUSG00000025006 Sorbs1
66987 ENSMUST00000225148.1 0.85563595924077 e9.5 2 ENSMUSG00000025006 Sorbs1
66988 ENSMUST00000225159.1 -0.29896169676124 e7.5 2 ENSMUSG00000048612 Myof
66989 ENSMUST00000225159.1 -0.586866981896692 e8.5 2 ENSMUSG00000048612 Myof
