regulatoryGene	targetGene	weight	extRegulatoryGene	extTargetGene
ENSMUSG00000038482	ENSMUSG00000024563	0.0239938376891587	Tfdp1	Smad2
ENSMUSG00000003868	ENSMUSG00000029687	0.0239933559133711	Ruvbl2	Ezh2
ENSMUSG00000024369	ENSMUSG00000024740	0.0239918258335728	Nelfe	Ddb1
ENSMUSG00000027751	ENSMUSG00000020456	0.0239881698493285	Supt20	Ogdh
ENSMUSG00000032745	ENSMUSG00000033752	0.0239866456793238	Gpbp1	Mnd1
ENSMUSG00000109336	ENSMUSG00000032018	0.0239817232857746	Samd4b	Sc5d
ENSMUSG00000071771	ENSMUSG00000034681	0.023981325149247	Rhox4b	Rnps1
ENSMUSG00000027018	ENSMUSG00000037169	0.0239759505091527	Hat1	Mycn
ENSMUSG00000015749	ENSMUSG00000006673	0.0239755284741074	Anp32e	Qrich1
ENSMUSG00000063273	ENSMUSG00000030452	0.0239743051680329	Naa15	Nipa2
ENSMUSG00000057406	ENSMUSG00000010095	0.0239733259751209	Nsd2	Slc3a2
ENSMUSG00000024563	ENSMUSG00000057113	0.0239686124491913	Smad2	Npm1
ENSMUSG00000031776	ENSMUSG00000029467	0.0239653176199832	Arl2bp	Atp2a2
ENSMUSG00000042207	ENSMUSG00000000378	0.0239621394676328	Kdm5b	Ccm2
ENSMUSG00000033222	ENSMUSG00000025451	0.0239616066608739	Ttf2	Paip1
ENSMUSG00000029687	ENSMUSG00000038615	0.0239607860405413	Ezh2	Nfe2l1
ENSMUSG00000034525	ENSMUSG00000022464	0.0239572750580499	Ice1	Slc38a4
ENSMUSG00000031422	ENSMUSG00000022914	0.0239571710808162	Morf4l2	Brwd1
ENSMUSG00000028890	ENSMUSG00000028896	0.0239547675882298	Mtf1	Rcc1
ENSMUSG00000038615	ENSMUSG00000026618	0.0239536828223111	Nfe2l1	Iars2
ENSMUSG00000037169	ENSMUSG00000017607	0.0239529692164324	Mycn	Tns4
ENSMUSG00000026873	ENSMUSG00000081044	0.0239509067556907	Phf19	AU015836
ENSMUSG00000025001	ENSMUSG00000020250	0.0239478966793927	Hells	Txnrd1
ENSMUSG00000038615	ENSMUSG00000041837	0.0239469728797285	Nfe2l1	Pdcd7
ENSMUSG00000031161	ENSMUSG00000024369	0.0239466035877771	Hdac6	Nelfe
ENSMUSG00000031776	ENSMUSG00000040857	0.0239449771979976	Arl2bp	Erf
ENSMUSG00000025764	ENSMUSG00000033227	0.023944671468002	Jade1	Wnt6
ENSMUSG00000027547	ENSMUSG00000031562	0.0239444471129962	Sall4	Dctd
ENSMUSG00000066900	ENSMUSG00000028936	0.0239422910948889	Suds3	Rpl22
ENSMUSG00000026491	ENSMUSG00000058006	0.0239371348128053	Ahctf1	Mdn1
ENSMUSG00000057406	ENSMUSG00000024188	0.0239354784308217	Nsd2	Luc7l
ENSMUSG00000056758	ENSMUSG00000020170	0.0239348328690678	Hmga2	Frs2
ENSMUSG00000057113	ENSMUSG00000030811	0.0239298601163723	Npm1	Fbxl19
ENSMUSG00000021810	ENSMUSG00000027018	0.023927934890521	Ecd	Hat1
ENSMUSG00000051316	ENSMUSG00000013787	0.0239271510338316	Taf7	Ehmt2
ENSMUSG00000027715	ENSMUSG00000052833	0.0239270056090678	Ccna2	Sae1
ENSMUSG00000028890	ENSMUSG00000030619	0.0239237200421115	Mtf1	Eed
ENSMUSG00000003868	ENSMUSG00000001785	0.0239163514518475	Ruvbl2	Pwp1
ENSMUSG00000037608	ENSMUSG00000024942	0.0239158887328808	Bclaf1	Capn1
ENSMUSG00000045098	ENSMUSG00000015749	0.0239153929871308	Kmt5b	Anp32e
ENSMUSG00000063382	ENSMUSG00000028617	0.0239073857188634	Bcl9l	Lrrc42
ENSMUSG00000032113	ENSMUSG00000028693	0.0239061210333332	Chek1	Nasp
ENSMUSG00000027201	ENSMUSG00000022464	0.0239039321880474	Myef2	Slc38a4
ENSMUSG00000029014	ENSMUSG00000021266	0.0239008758007692	Dnajc2	Wars
ENSMUSG00000044791	ENSMUSG00000028617	0.0238998733820992	Setd2	Lrrc42
ENSMUSG00000042557	ENSMUSG00000039768	0.0238976056588455	Sin3a	Dnajc11
ENSMUSG00000025332	ENSMUSG00000022382	0.0238953123488242	Kdm5c	Wnt7b
ENSMUSG00000021604	ENSMUSG00000021175	0.023889793586673	Irx4	Cdca7l
ENSMUSG00000030619	ENSMUSG00000009575	0.0238881693077187	Eed	Cbx5
ENSMUSG00000008976	ENSMUSG00000037315	0.023887281067182	Gabpa	Jade3
ENSMUSG00000024563	ENSMUSG00000004591	0.0238863595573887	Smad2	Pkn2
ENSMUSG00000015749	ENSMUSG00000006390	0.0238844808190415	Anp32e	Elovl1
ENSMUSG00000031131	ENSMUSG00000092060	0.0238839047213244	Vgll1	Bend4
ENSMUSG00000027067	ENSMUSG00000037608	0.023878172650694	Ssrp1	Bclaf1
ENSMUSG00000025001	ENSMUSG00000026039	0.0238767288294676	Hells	Sgo2a
ENSMUSG00000030619	ENSMUSG00000039176	0.0238761878052688	Eed	Polg
ENSMUSG00000020271	ENSMUSG00000027108	0.0238722179031338	Fbxw11	Ola1
ENSMUSG00000037149	ENSMUSG00000029687	0.0238674274377028	Ddx1	Ezh2
ENSMUSG00000030213	ENSMUSG00000052833	0.0238639597271622	Atf7ip	Sae1
ENSMUSG00000027547	ENSMUSG00000032018	0.0238614772242456	Sall4	Sc5d
ENSMUSG00000050966	ENSMUSG00000001247	0.0238611344076038	Lin28a	Lsr
ENSMUSG00000042750	ENSMUSG00000027376	0.0238594629398594	Bex2	Prom2
ENSMUSG00000057113	ENSMUSG00000008226	0.0238581343658396	Npm1	Scrn3
ENSMUSG00000078496	ENSMUSG00000066043	0.0238554094670715	Zfp982	Phactr4
ENSMUSG00000042750	ENSMUSG00000001910	0.0238524446348802	Bex2	Nacc1
ENSMUSG00000021810	ENSMUSG00000037487	0.0238522299548083	Ecd	Ubr5
ENSMUSG00000063273	ENSMUSG00000021832	0.0238487573172334	Naa15	Psmc6
ENSMUSG00000037013	ENSMUSG00000062075	0.0238472053653666	Ss18	Lmnb2
ENSMUSG00000039068	ENSMUSG00000024740	0.0238442845917225	Zzz3	Ddb1
ENSMUSG00000027201	ENSMUSG00000027478	0.0238421027544585	Myef2	Dnmt3b
ENSMUSG00000039068	ENSMUSG00000035297	0.0238419590189324	Zzz3	Cops4
ENSMUSG00000033075	ENSMUSG00000013236	0.0238412351699531	Senp1	Ptprs
ENSMUSG00000040857	ENSMUSG00000013787	0.0238409908310442	Erf	Ehmt2
ENSMUSG00000015522	ENSMUSG00000029994	0.0238396787564013	Arnt	Anxa4
ENSMUSG00000038482	ENSMUSG00000028392	0.0238392130368834	Tfdp1	Bspry
ENSMUSG00000063273	ENSMUSG00000022433	0.0238390209407864	Naa15	Csnk1e
ENSMUSG00000026491	ENSMUSG00000028180	0.0238385375633934	Ahctf1	Zranb2
ENSMUSG00000034525	ENSMUSG00000057113	0.023835683222595	Ice1	Npm1
ENSMUSG00000035873	ENSMUSG00000034165	0.0238348271890423	Pawr	Ccnd3
ENSMUSG00000044791	ENSMUSG00000032481	0.023834429381086	Setd2	Smarcc1
ENSMUSG00000021604	ENSMUSG00000006024	0.0238338543864439	Irx4	Napa
ENSMUSG00000026491	ENSMUSG00000037236	0.0238316105889615	Ahctf1	Matr3
ENSMUSG00000032745	ENSMUSG00000031628	0.0238304194489492	Gpbp1	Casp3
ENSMUSG00000015217	ENSMUSG00000032030	0.0238297764093285	Hmgb3	Cul5
ENSMUSG00000025764	ENSMUSG00000021266	0.0238290316182608	Jade1	Wars
ENSMUSG00000027547	ENSMUSG00000078521	0.0238266475179777	Sall4	Aunip
ENSMUSG00000063870	ENSMUSG00000020186	0.0238214666582382	Chd4	Csrp2
ENSMUSG00000025332	ENSMUSG00000008226	0.0238206967642281	Kdm5c	Scrn3
ENSMUSG00000063870	ENSMUSG00000027478	0.0238188849364435	Chd4	Dnmt3b
ENSMUSG00000057406	ENSMUSG00000000787	0.0238150990774099	Nsd2	Ddx3x
ENSMUSG00000036822	ENSMUSG00000029014	0.0238150926224884	Topors	Dnajc2
ENSMUSG00000036822	ENSMUSG00000020849	0.023813345529734	Topors	Ywhae
ENSMUSG00000028890	ENSMUSG00000028082	0.0238128911600775	Mtf1	Sh3d19
ENSMUSG00000063273	ENSMUSG00000027751	0.0238120796288208	Naa15	Supt20
ENSMUSG00000027547	ENSMUSG00000026202	0.0238095162770617	Sall4	Tuba4a
ENSMUSG00000025332	ENSMUSG00000018379	0.0238090021470287	Kdm5c	Srsf1
ENSMUSG00000030232	ENSMUSG00000028890	0.0238079911431943	Aebp2	Mtf1
ENSMUSG00000030619	ENSMUSG00000027498	0.0238042794824908	Eed	Cstf1
ENSMUSG00000068823	ENSMUSG00000003731	0.0238037471142738	Csde1	Kpna6
ENSMUSG00000025332	ENSMUSG00000024947	0.0238035272904175	Kdm5c	Men1
ENSMUSG00000036940	ENSMUSG00000047757	0.0237985327519857	Kdm1a	Fancb
ENSMUSG00000042750	ENSMUSG00000007415	0.0237985148811837	Bex2	Gatad1
ENSMUSG00000026234	ENSMUSG00000041936	0.0237976280427789	Ncl	Agrn
ENSMUSG00000063273	ENSMUSG00000024188	0.0237947632956211	Naa15	Luc7l
ENSMUSG00000003119	ENSMUSG00000033257	0.0237939379488135	Cdk12	Ttll4
ENSMUSG00000015522	ENSMUSG00000003233	0.0237925251993991	Arnt	Dvl3
ENSMUSG00000071770	ENSMUSG00000059890	0.0237912087150117	Rhox4e	Ube4a
ENSMUSG00000063870	ENSMUSG00000028180	0.0237901712275186	Chd4	Zranb2
ENSMUSG00000000568	ENSMUSG00000090083	0.0237876172181129	Hnrnpd	Rnf8
ENSMUSG00000041215	ENSMUSG00000026878	0.0237875910104117	Yeats2	Rab14
ENSMUSG00000031422	ENSMUSG00000020538	0.0237854033971634	Morf4l2	Srebf1
ENSMUSG00000042507	ENSMUSG00000062075	0.023782636925205	Elmsan1	Lmnb2
ENSMUSG00000057406	ENSMUSG00000000378	0.0237761011973184	Nsd2	Ccm2
ENSMUSG00000027018	ENSMUSG00000027751	0.0237750772869474	Hat1	Supt20
ENSMUSG00000031131	ENSMUSG00000029014	0.0237716282311784	Vgll1	Dnajc2
ENSMUSG00000071770	ENSMUSG00000021546	0.0237675786474995	Rhox4e	Hnrnpk
ENSMUSG00000044791	ENSMUSG00000022339	0.0237647323945353	Setd2	Ebag9
ENSMUSG00000031131	ENSMUSG00000025758	0.023748284010331	Vgll1	Plk4
ENSMUSG00000027201	ENSMUSG00000000420	0.0237463163770463	Myef2	Galnt1
ENSMUSG00000060373	ENSMUSG00000059890	0.0237425320525793	Hnrnpc	Ube4a
ENSMUSG00000071770	ENSMUSG00000016756	0.0237416623350144	Rhox4e	Cmah
ENSMUSG00000026491	ENSMUSG00000025332	0.0237370485187458	Ahctf1	Kdm5c
ENSMUSG00000032113	ENSMUSG00000007850	0.0237323778525264	Chek1	Hnrnph1
ENSMUSG00000026491	ENSMUSG00000090083	0.0237306283160753	Ahctf1	Rnf8
ENSMUSG00000040524	ENSMUSG00000032254	0.023730036735888	Zfp609	Kif23
ENSMUSG00000027206	ENSMUSG00000037487	0.0237293925404493	Cops2	Ubr5
ENSMUSG00000020954	ENSMUSG00000039768	0.0237242265722106	Strn3	Dnajc11
ENSMUSG00000072889	ENSMUSG00000026605	0.0237186270064183	Nfxl1	Cenpf
ENSMUSG00000032113	ENSMUSG00000030881	0.0237179889297537	Chek1	Arfip2
ENSMUSG00000031131	ENSMUSG00000001247	0.0237178729163031	Vgll1	Lsr
ENSMUSG00000025332	ENSMUSG00000024309	0.0237170807890118	Kdm5c	Pfdn6
ENSMUSG00000025001	ENSMUSG00000037149	0.0237166445392278	Hells	Ddx1
ENSMUSG00000051316	ENSMUSG00000021392	0.0237155502934924	Taf7	Nol8
ENSMUSG00000071770	ENSMUSG00000021175	0.0237118992087482	Rhox4e	Cdca7l
ENSMUSG00000063273	ENSMUSG00000025858	0.0237085650712122	Naa15	Get4
ENSMUSG00000032745	ENSMUSG00000029687	0.0237065980952924	Gpbp1	Ezh2
ENSMUSG00000068823	ENSMUSG00000026878	0.0236957460421748	Csde1	Rab14
ENSMUSG00000051316	ENSMUSG00000030357	0.0236934502752794	Taf7	Fkbp4
ENSMUSG00000025332	ENSMUSG00000078652	0.0236916702866457	Kdm5c	Psme3
ENSMUSG00000026873	ENSMUSG00000000420	0.0236890203181607	Phf19	Galnt1
ENSMUSG00000021469	ENSMUSG00000059890	0.0236867241926465	Msx2	Ube4a
ENSMUSG00000027478	ENSMUSG00000037351	0.0236866254094197	Dnmt3b	Actr1b
ENSMUSG00000038615	ENSMUSG00000025060	0.0236863836063389	Nfe2l1	Slk
ENSMUSG00000034525	ENSMUSG00000056952	0.023683055403852	Ice1	Tatdn2
ENSMUSG00000061186	ENSMUSG00000032030	0.0236818826475022	Sfmbt2	Cul5
ENSMUSG00000027201	ENSMUSG00000041936	0.0236797636405701	Myef2	Agrn
ENSMUSG00000066900	ENSMUSG00000059495	0.0236792869904094	Suds3	Arhgef12
ENSMUSG00000042207	ENSMUSG00000018379	0.0236762967535702	Kdm5b	Srsf1
ENSMUSG00000042207	ENSMUSG00000024392	0.0236755375810117	Kdm5b	Bag6
ENSMUSG00000003233	ENSMUSG00000096188	0.0236677407805554	Dvl3	Cmtm4
ENSMUSG00000026234	ENSMUSG00000038708	0.0236660655322317	Ncl	Golga4
ENSMUSG00000021604	ENSMUSG00000038909	0.02366540790134	Irx4	Kat7
ENSMUSG00000026491	ENSMUSG00000040728	0.0236653431560479	Ahctf1	Esrp1
ENSMUSG00000008976	ENSMUSG00000048732	0.0236621352428157	Gabpa	Klhl11
ENSMUSG00000057113	ENSMUSG00000027478	0.0236610722597129	Npm1	Dnmt3b
ENSMUSG00000015217	ENSMUSG00000004865	0.0236578340369337	Hmgb3	Srpk1
ENSMUSG00000039068	ENSMUSG00000031527	0.023657095192595	Zzz3	Eri1
ENSMUSG00000071770	ENSMUSG00000001228	0.0236563126532955	Rhox4e	Uhrf1
ENSMUSG00000031131	ENSMUSG00000028693	0.0236498004184809	Vgll1	Nasp
ENSMUSG00000009575	ENSMUSG00000041408	0.0236495109893753	Cbx5	Wapl
ENSMUSG00000053754	ENSMUSG00000015165	0.0236484759179805	Chd8	Hnrnpl
ENSMUSG00000025332	ENSMUSG00000071771	0.0236483060615626	Kdm5c	Rhox4b
ENSMUSG00000000568	ENSMUSG00000005370	0.0236474999919484	Hnrnpd	Msh6
ENSMUSG00000020954	ENSMUSG00000020850	0.0236446189635251	Strn3	Prpf8
ENSMUSG00000022914	ENSMUSG00000032030	0.0236443284860116	Brwd1	Cul5
ENSMUSG00000026491	ENSMUSG00000042029	0.0236418179852478	Ahctf1	Ncapg2
ENSMUSG00000042207	ENSMUSG00000021175	0.0236414086508031	Kdm5b	Cdca7l
ENSMUSG00000066900	ENSMUSG00000053398	0.0236377589008237	Suds3	Phgdh
ENSMUSG00000032745	ENSMUSG00000026878	0.0236339903933374	Gpbp1	Rab14
ENSMUSG00000000568	ENSMUSG00000037815	0.0236336836130495	Hnrnpd	Ctnna1
ENSMUSG00000066900	ENSMUSG00000033721	0.0236303150669622	Suds3	Vav3
ENSMUSG00000020923	ENSMUSG00000035212	0.0236299891960327	Ubtf	Leprot
ENSMUSG00000032745	ENSMUSG00000018379	0.0236291108769594	Gpbp1	Srsf1
ENSMUSG00000025332	ENSMUSG00000024576	0.0236287476038886	Kdm5c	Csnk1a1
ENSMUSG00000061186	ENSMUSG00000037315	0.023627142736905	Sfmbt2	Jade3
ENSMUSG00000063273	ENSMUSG00000056851	0.023626176093107	Naa15	Pcbp2
ENSMUSG00000029014	ENSMUSG00000021469	0.0236257338300588	Dnajc2	Msx2
ENSMUSG00000032745	ENSMUSG00000003038	0.0236212944135265	Gpbp1	Hmgn2
ENSMUSG00000031422	ENSMUSG00000037315	0.0236191663968777	Morf4l2	Jade3
ENSMUSG00000034525	ENSMUSG00000026566	0.0236175846609483	Ice1	Mpzl1
ENSMUSG00000031131	ENSMUSG00000025764	0.0236174572053341	Vgll1	Jade1
ENSMUSG00000042207	ENSMUSG00000031131	0.0236167469125402	Kdm5b	Vgll1
ENSMUSG00000001472	ENSMUSG00000021392	0.0236160557778829	Tcf25	Nol8
ENSMUSG00000056758	ENSMUSG00000073079	0.0236157965238484	Hmga2	Srp54a
ENSMUSG00000063870	ENSMUSG00000031628	0.0236157031728782	Chd4	Casp3
ENSMUSG00000003233	ENSMUSG00000038388	0.0236156968857141	Dvl3	Mpp6
ENSMUSG00000034525	ENSMUSG00000020186	0.0236145927240206	Ice1	Csrp2
ENSMUSG00000019338	ENSMUSG00000038736	0.0236138235572666	Zfp687	Nudcd1
ENSMUSG00000033075	ENSMUSG00000048583	0.0236119603452446	Senp1	Igf2
ENSMUSG00000050966	ENSMUSG00000025758	0.0236096982814402	Lin28a	Plk4
ENSMUSG00000028890	ENSMUSG00000026238	0.0236075354486377	Mtf1	Ptma
ENSMUSG00000026605	ENSMUSG00000056153	0.0236068217846899	Cenpf	Socs6
ENSMUSG00000024369	ENSMUSG00000040808	0.0236051471287291	Nelfe	S100g
ENSMUSG00000090083	ENSMUSG00000029994	0.0236024481203669	Rnf8	Anxa4
ENSMUSG00000027547	ENSMUSG00000058006	0.0235987086564684	Sall4	Mdn1
ENSMUSG00000015217	ENSMUSG00000020078	0.0235915065680646	Hmgb3	Vps26a
ENSMUSG00000021810	ENSMUSG00000020849	0.0235904010422459	Ecd	Ywhae
ENSMUSG00000026605	ENSMUSG00000038388	0.023585745569411	Cenpf	Mpp6
ENSMUSG00000037013	ENSMUSG00000081044	0.0235856760597154	Ss18	AU015836
ENSMUSG00000057113	ENSMUSG00000026039	0.0235812886318741	Npm1	Sgo2a
ENSMUSG00000003233	ENSMUSG00000045136	0.023580395201174	Dvl3	Tubb2b
ENSMUSG00000007872	ENSMUSG00000035799	0.0235786306686194	Id3	Twist1
ENSMUSG00000068823	ENSMUSG00000029518	0.0235728921973109	Csde1	Rab35
ENSMUSG00000040857	ENSMUSG00000025764	0.023567039173867	Erf	Jade1
ENSMUSG00000035133	ENSMUSG00000027108	0.0235666212096089	Arhgap5	Ola1
ENSMUSG00000020923	ENSMUSG00000027201	0.0235663337176516	Ubtf	Myef2
ENSMUSG00000032481	ENSMUSG00000001228	0.0235644011228348	Smarcc1	Uhrf1
ENSMUSG00000029687	ENSMUSG00000018379	0.0235636884246396	Ezh2	Srsf1
ENSMUSG00000027018	ENSMUSG00000037236	0.0235593385280808	Hat1	Matr3
ENSMUSG00000008976	ENSMUSG00000022451	0.0235579896666674	Gabpa	Twf1
ENSMUSG00000021604	ENSMUSG00000063870	0.0235574429399237	Irx4	Chd4
ENSMUSG00000035478	ENSMUSG00000028809	0.0235531340225375	Mbd3	Srrm1
ENSMUSG00000021604	ENSMUSG00000038482	0.0235526059461641	Irx4	Tfdp1
ENSMUSG00000027751	ENSMUSG00000029687	0.0235415469842597	Supt20	Ezh2
ENSMUSG00000026491	ENSMUSG00000031131	0.0235378571332898	Ahctf1	Vgll1
ENSMUSG00000063870	ENSMUSG00000034681	0.0235365138772268	Chd4	Rnps1
ENSMUSG00000027751	ENSMUSG00000046434	0.023532969759753	Supt20	Hnrnpa1
ENSMUSG00000024563	ENSMUSG00000056851	0.0235329180091833	Smad2	Pcbp2
ENSMUSG00000031131	ENSMUSG00000030881	0.0235325276250188	Vgll1	Arfip2
ENSMUSG00000036940	ENSMUSG00000041837	0.0235262676036084	Kdm1a	Pdcd7
ENSMUSG00000033222	ENSMUSG00000027478	0.0235196546258967	Ttf2	Dnmt3b
ENSMUSG00000027751	ENSMUSG00000052915	0.0235166214903513	Supt20	Msl1
ENSMUSG00000035133	ENSMUSG00000066735	0.0235161311028987	Arhgap5	Vkorc1l1
ENSMUSG00000031314	ENSMUSG00000009575	0.0235136721824256	Taf1	Cbx5
ENSMUSG00000030213	ENSMUSG00000051316	0.0235136683126765	Atf7ip	Taf7
ENSMUSG00000022178	ENSMUSG00000030980	0.0235113286551608	Ajuba	Knop1
ENSMUSG00000034525	ENSMUSG00000048120	0.023511281313306	Ice1	Entpd1
ENSMUSG00000061186	ENSMUSG00000041408	0.0235105361579799	Sfmbt2	Wapl
ENSMUSG00000022387	ENSMUSG00000026618	0.0235103085311409	Brd1	Iars2
ENSMUSG00000032745	ENSMUSG00000021096	0.0235071968848196	Gpbp1	Ppm1a
ENSMUSG00000038482	ENSMUSG00000032607	0.0235057933854655	Tfdp1	Amt
ENSMUSG00000025332	ENSMUSG00000028936	0.0235006181193634	Kdm5c	Rpl22
ENSMUSG00000026491	ENSMUSG00000063870	0.0234986129296926	Ahctf1	Chd4
ENSMUSG00000031134	ENSMUSG00000044927	0.0234967387496156	Rbmx	H1fx
ENSMUSG00000026873	ENSMUSG00000025764	0.0234960464028382	Phf19	Jade1
ENSMUSG00000032745	ENSMUSG00000035133	0.023494971692114	Gpbp1	Arhgap5
ENSMUSG00000045098	ENSMUSG00000020271	0.0234907418248206	Kmt5b	Fbxw11
ENSMUSG00000040857	ENSMUSG00000035365	0.0234901828153569	Erf	Parpbp
ENSMUSG00000063870	ENSMUSG00000053398	0.0234901359540155	Chd4	Phgdh
ENSMUSG00000029687	ENSMUSG00000024392	0.0234887752137992	Ezh2	Bag6
ENSMUSG00000066900	ENSMUSG00000000378	0.023488593025553	Suds3	Ccm2
ENSMUSG00000063273	ENSMUSG00000028034	0.023485022686744	Naa15	Fubp1
ENSMUSG00000037013	ENSMUSG00000006517	0.0234781003151036	Ss18	Mvd
ENSMUSG00000015522	ENSMUSG00000040524	0.0234759289981604	Arnt	Zfp609
ENSMUSG00000050966	ENSMUSG00000039395	0.0234757459032711	Lin28a	Mreg
ENSMUSG00000026873	ENSMUSG00000020899	0.0234756737604727	Phf19	Pfas
ENSMUSG00000063273	ENSMUSG00000025332	0.0234744612033553	Naa15	Kdm5c
ENSMUSG00000024369	ENSMUSG00000050966	0.0234716300410346	Nelfe	Lin28a
ENSMUSG00000042207	ENSMUSG00000010095	0.0234693550114953	Kdm5b	Slc3a2
ENSMUSG00000021469	ENSMUSG00000034042	0.0234681052972093	Msx2	Gpbp1l1
ENSMUSG00000037013	ENSMUSG00000039768	0.0234610573064592	Ss18	Dnajc11
ENSMUSG00000003868	ENSMUSG00000027018	0.0234597870717158	Ruvbl2	Hat1
ENSMUSG00000068823	ENSMUSG00000071533	0.0234595608704916	Csde1	Pcnp
ENSMUSG00000039068	ENSMUSG00000028034	0.0234576423960745	Zzz3	Fubp1
ENSMUSG00000031134	ENSMUSG00000021266	0.0234542573051005	Rbmx	Wars
ENSMUSG00000031131	ENSMUSG00000059890	0.0234511868772031	Vgll1	Ube4a
ENSMUSG00000027018	ENSMUSG00000029625	0.0234495666679637	Hat1	Cpsf4
ENSMUSG00000037169	ENSMUSG00000028809	0.0234474430056937	Mycn	Srrm1
ENSMUSG00000021810	ENSMUSG00000052915	0.0234464698340235	Ecd	Msl1
ENSMUSG00000027751	ENSMUSG00000057113	0.0234452797513395	Supt20	Npm1
ENSMUSG00000044791	ENSMUSG00000022464	0.0234433070724208	Setd2	Slc38a4
ENSMUSG00000027230	ENSMUSG00000026238	0.0234425301674546	Creb3l1	Ptma
ENSMUSG00000025764	ENSMUSG00000037071	0.0234400314318782	Jade1	Scd1
ENSMUSG00000056758	ENSMUSG00000047757	0.0234359459630261	Hmga2	Fancb
ENSMUSG00000071770	ENSMUSG00000032018	0.0234356191015079	Rhox4e	Sc5d
ENSMUSG00000026873	ENSMUSG00000019996	0.0234319981428024	Phf19	Map7
ENSMUSG00000021488	ENSMUSG00000028849	0.0234316521691539	Nsd1	Map7d1
ENSMUSG00000039068	ENSMUSG00000038279	0.0234267685896485	Zzz3	Nop2
ENSMUSG00000021604	ENSMUSG00000046434	0.0234265399074077	Irx4	Hnrnpa1
ENSMUSG00000055799	ENSMUSG00000048583	0.0234250694970565	Tcf7l1	Igf2
ENSMUSG00000001472	ENSMUSG00000031422	0.0234238348932138	Tcf25	Morf4l2
ENSMUSG00000038482	ENSMUSG00000028691	0.0234234228756749	Tfdp1	Prdx1
ENSMUSG00000068823	ENSMUSG00000030619	0.0234219743016763	Csde1	Eed
ENSMUSG00000090083	ENSMUSG00000063576	0.0234210394220453	Rnf8	Klhdc3
ENSMUSG00000017421	ENSMUSG00000066043	0.0234203733310117	Zfp207	Phactr4
ENSMUSG00000038482	ENSMUSG00000026275	0.0234201751309746	Tfdp1	Ppp1r7
ENSMUSG00000061887	ENSMUSG00000026618	0.0234193151649825	Ssbp3	Iars2
ENSMUSG00000042557	ENSMUSG00000006517	0.0234167825923657	Sin3a	Mvd
ENSMUSG00000020271	ENSMUSG00000041415	0.0234113210036463	Fbxw11	Dicer1
ENSMUSG00000025764	ENSMUSG00000016526	0.0234104998333635	Jade1	Dyrk3
ENSMUSG00000072889	ENSMUSG00000052833	0.0233999441516356	Nfxl1	Sae1
ENSMUSG00000030619	ENSMUSG00000028410	0.0233999074189053	Eed	Dnaja1
ENSMUSG00000001472	ENSMUSG00000032030	0.0233976404182616	Tcf25	Cul5
ENSMUSG00000027018	ENSMUSG00000022382	0.0233972175904059	Hat1	Wnt7b
ENSMUSG00000031314	ENSMUSG00000004865	0.023396664358183	Taf1	Srpk1
ENSMUSG00000033222	ENSMUSG00000004364	0.023392150476131	Ttf2	Cul3
ENSMUSG00000050966	ENSMUSG00000021469	0.0233881161777262	Lin28a	Msx2
ENSMUSG00000071771	ENSMUSG00000063576	0.0233873707415627	Rhox4b	Klhdc3
ENSMUSG00000021604	ENSMUSG00000027478	0.0233863932385407	Irx4	Dnmt3b
ENSMUSG00000039068	ENSMUSG00000028936	0.0233851802686993	Zzz3	Rpl22
ENSMUSG00000025764	ENSMUSG00000003309	0.02338322306575	Jade1	Ap1m2
ENSMUSG00000032481	ENSMUSG00000032745	0.0233804137611167	Smarcc1	Gpbp1
ENSMUSG00000027751	ENSMUSG00000020250	0.0233789745344036	Supt20	Txnrd1
ENSMUSG00000020271	ENSMUSG00000013662	0.023378888671875	Fbxw11	Atad1
ENSMUSG00000029687	ENSMUSG00000040728	0.0233786850482077	Ezh2	Esrp1
ENSMUSG00000032113	ENSMUSG00000093930	0.023375748417029	Chek1	Hmgcs1
ENSMUSG00000025332	ENSMUSG00000051220	0.0233720453056177	Kdm5c	Ercc6l
ENSMUSG00000025332	ENSMUSG00000021604	0.0233694430734064	Kdm5c	Irx4
ENSMUSG00000040857	ENSMUSG00000008450	0.0233681296144445	Erf	Nutf2
ENSMUSG00000090083	ENSMUSG00000025764	0.0233672950211006	Rnf8	Jade1
ENSMUSG00000021604	ENSMUSG00000003868	0.0233663577802706	Irx4	Ruvbl2
ENSMUSG00000020923	ENSMUSG00000010095	0.0233660508804983	Ubtf	Slc3a2
ENSMUSG00000037149	ENSMUSG00000057113	0.0233627714137977	Ddx1	Npm1
ENSMUSG00000007415	ENSMUSG00000033721	0.0233601562468623	Gatad1	Vav3
ENSMUSG00000021546	ENSMUSG00000032607	0.023357866739265	Hnrnpk	Amt
ENSMUSG00000063870	ENSMUSG00000024309	0.0233568773904004	Chd4	Pfdn6
ENSMUSG00000025332	ENSMUSG00000004127	0.0233565183697466	Kdm5c	Trmt10a
ENSMUSG00000026873	ENSMUSG00000003309	0.0233547892654945	Phf19	Ap1m2
ENSMUSG00000042207	ENSMUSG00000028693	0.0233519491753367	Kdm5b	Nasp
ENSMUSG00000022914	ENSMUSG00000025326	0.0233484110345485	Brwd1	Ube3a
ENSMUSG00000025332	ENSMUSG00000041431	0.0233480281968084	Kdm5c	Ccnb1
ENSMUSG00000050966	ENSMUSG00000025451	0.0233469539633811	Lin28a	Paip1
